2025,14.06.2025 12:00,Leinster,Bulls,,,,,,
2025,07.06.2025 12:15,Bulls,Sharks,25,13,15,3,10,10
2025,07.06.2025 09:45,Leinster,Glasgow Warriors,37,19,25,5,12,14
2025,31.05.2025 12:30,Sharks,Munster,24,24,0,7,24,17
2025,31.05.2025 10:00,Leinster,Scarlets,33,21,15,14,18,7
2025,31.05.2025 07:30,Bulls,Edinburgh,42,33,18,21,24,12
2025,30.05.2025 14:35,Glasgow Warriors,Stormers,36,18,19,13,17,5
2025,17.05.2025 14:35,Leinster,Glasgow Warriors,13,5,7,0,6,5
2025,17.05.2025 13:30,Sharks,Scarlets,12,3,3,3,9,0
2025,17.05.2025 12:00,Zebre,Connacht,12,22,7,12,5,10
2025,17.05.2025 11:15,Lions,Ospreys,29,28,12,7,17,21
2025,17.05.2025 09:00,Bulls,Dragons,55,15,26,0,29,15
2025,16.05.2025 15:00,Munster,Benetton,30,21,10,14,20,7
2025,16.05.2025 14:35,Edinburgh,Ulster,47,17,19,12,28,5
2025,16.05.2025 13:00,Stormers,Cardiff Rugby,34,24,19,12,15,12
2025,11.05.2025 09:00,Lions,Scarlets,19,32,7,17,12,15
2025,10.05.2025 14:35,Connacht,Edinburgh,21,31,0,14,21,17
2025,10.05.2025 12:15,Benetton,Glasgow Warriors,33,7,19,0,14,7
2025,10.05.2025 12:15,Leinster,Zebre,76,5,38,0,38,5
2025,10.05.2025 12:15,Stormers,Dragons,48,12,14,0,34,12
2025,10.05.2025 10:00,Bulls,Cardiff Rugby,45,21,31,0,14,21
2025,09.05.2025 13:00,Sharks,Ospreys,29,10,14,3,15,7
2025,09.05.2025 14:35,Munster,Ulster,38,20,24,20,14,0
2025,26.04.2025 14:35,Ulster,Sharks,19,22,19,5,0,17
2025,26.04.2025 12:15,Scarlets,Leinster,35,22,22,15,13,7
2025,26.04.2025 12:15,Stormers,Benetton,56,5,30,0,26,5
2025,26.04.2025 10:00,Lions,Connacht,26,7,11,0,15,7
2025,26.04.2025 10:00,Ospreys,Dragons,57,24,14,10,43,14
2025,25.04.2025 14:35,Cardiff Rugby,Munster,26,21,12,14,14,7
2025,25.04.2025 14:35,Glasgow Warriors,Bulls,19,26,7,9,12,17
2025,25.04.2025 14:35,Zebre,Edinburgh,25,25,12,6,13,19
2025,19.04.2025 14:35,Leinster,Ulster,41,17,19,10,22,7
2025,19.04.2025 14:35,Zebre,Glasgow Warriors,6,14,6,0,0,14
2025,19.04.2025 12:30,Dragons,Scarlets,23,31,8,7,15,24
2025,19.04.2025 12:15,Munster,Bulls,13,16,10,10,3,6
2025,19.04.2025 10:00,Ospreys,Cardiff Rugby,19,36,7,22,12,14
2025,19.04.2025 10:00,Stormers,Connacht,34,29,26,24,8,5
2025,19.04.2025 07:45,Lions,Benetton,31,42,17,32,14,10
2025,18.04.2025 14:35,Edinburgh,Sharks,17,18,10,6,7,12
2025,29.03.2025 15:35,Benetton,Cardiff Rugby,20,19,17,14,3,5
2025,29.03.2025 15:35,Glasgow Warriors,Lions,42,0,42,0,0,0
2025,29.03.2025 13:15,Sharks,Leinster,7,10,0,5,7,5
2025,29.03.2025 11:00,Scarlets,Ospreys,38,22,17,17,21,5
2025,29.03.2025 10:30,Connacht,Munster,24,30,5,18,19,12
2025,29.03.2025 08:45,Bulls,Zebre,63,24,28,10,35,14
2025,28.03.2025 15:35,Edinburgh,Dragons,38,5,26,0,12,5
2025,28.03.2025 15:35,Ulster,Stormers,38,34,17,17,21,17
2025,22.03.2025 13:15,Dragons,Ulster,30,34,24,14,6,20
2025,22.03.2025 13:15,Ospreys,Connacht,43,40,31,14,12,26
2025,22.03.2025 11:00,Benetton,Edinburgh,21,18,11,13,10,5
2025,22.03.2025 11:00,Bulls,Leinster,21,20,6,10,15,10
2025,22.03.2025 11:00,Scarlets,Stormers,17,29,7,15,10,14
2025,22.03.2025 08:45,Sharks,Zebre,35,34,28,17,7,17
2025,21.03.2025 15:35,Cardiff Rugby,Lions,20,17,10,7,10,10
2025,21.03.2025 15:35,Glasgow Warriors,Munster,28,25,14,15,14,10
2025,08.03.2025 07:00,Sharks,Lions,25,22,12,7,13,15
2025,01.03.2025 14:35,Connacht,Benetton,38,30,19,27,19,3
2025,01.03.2025 14:35,Glasgow Warriors,Ospreys,31,32,19,22,12,10
2025,01.03.2025 12:15,Ulster,Scarlets,30,28,13,15,17,13
2025,01.03.2025 10:00,Bulls,Stormers,16,19,9,12,7,7
2025,01.03.2025 10:00,Leinster,Cardiff Rugby,42,24,14,12,28,12
2025,01.03.2025 07:30,Lions,Sharks,38,14,19,0,19,14
2025,28.02.2025 14:35,Munster,Edinburgh,28,34,7,29,21,5
2025,28.02.2025 14:35,Zebre,Dragons,31,21,14,21,17,0
2025,22.02.2025 07:00,Bulls,Lions,31,19,17,14,14,5
2025,16.02.2025 09:00,Dragons,Glasgow Warriors,20,45,20,24,0,21
2025,15.02.2025 14:35,Connacht,Cardiff Rugby,24,19,14,0,10,19
2025,15.02.2025 12:15,Benetton,Ulster,34,19,17,19,17,0
2025,15.02.2025 12:15,Munster,Scarlets,29,8,7,3,22,5
2025,15.02.2025 10:00,Bulls,Sharks,19,29,7,10,12,19
2025,15.02.2025 07:30,Lions,Stormers,30,23,24,6,6,17
2025,14.02.2025 14:35,Edinburgh,Zebre,17,22,5,12,12,10
2025,14.02.2025 14:35,Ospreys,Leinster,19,22,7,15,12,7
2025,08.02.2025 07:00,Stormers,Bulls,32,33,17,18,15,15
2025,26.01.2025 12:30,Ulster,Zebre,14,15,0,3,14,12
2025,26.01.2025 10:30,Glasgow Warriors,Connacht,22,19,17,5,5,14
2025,25.01.2025 14:35,Dragons,Munster,19,38,0,31,19,7
2025,25.01.2025 12:15,Cardiff Rugby,Sharks,22,42,10,21,12,21
2025,25.01.2025 12:00,Leinster,Stormers,36,12,15,7,21,5
2025,25.01.2025 10:00,Scarlets,Edinburgh,30,24,13,12,17,12
2025,25.01.2025 07:45,Lions,Bulls,22,37,11,10,11,27
2025,24.01.2025 14:35,Ospreys,Benetton,43,0,24,0,19,0
2025,01.01.2025 12:15,Scarlets,Dragons,32,15,24,3,8,12
2025,01.01.2025 10:00,Cardiff Rugby,Ospreys,13,13,5,3,8,10
2025,28.12.2024 14:35,Connacht,Ulster,7,17,7,10,0,7
2025,28.12.2024 10:00,Edinburgh,Glasgow Warriors,10,7,3,0,7,7
2025,28.12.2024 10:00,Stormers,Sharks,24,20,5,10,19,10
2025,28.12.2024 10:00,Zebre,Benetton,12,24,7,10,5,14
2025,27.12.2024 14:35,Munster,Leinster,7,28,0,14,7,14
2025,26.12.2024 12:15,Dragons,Cardiff Rugby,22,24,15,5,7,19
2025,22.12.2024 10:00,Glasgow Warriors,Edinburgh,33,14,21,0,12,14
2025,21.12.2024 12:30,Leinster,Connacht,20,12,14,0,6,12
2025,21.12.2024 12:15,Ospreys,Scarlets,23,22,8,19,15,3
